"id","rated","created_at","last_move_at","turns","victory_status","winner","increment_code","white_id","white_rating","black_id","black_rating","moves","opening_eco","opening_name","opening_ply","time","increment","modality","duration","diff","diff_num","winner_num","rated_num"
"6PJTEqcE","TRUE",1423941022992,1423942851707,55,"outoftime","white","20+10","hassan1365416",1612,"annbuut",1582,"e4 c6 d4 d6 Nf3 Nf6 Nc3 Bg4 h3 Bh5 Be2 Bg6 Bd3 Bh5 g4 Bg6 Bg5 Nbd7 h4 h6 Bxf6 gxf6 h5 Bh7 Qe2 Qb6 O-O-O O-O-O Kb1 Rg8 Rhg1 e5 d5 Nc5 a3 cxd5 Nxd5 Qa5 b4 Nxe4 bxa5 Nc3+ Nxc3 Bxd3 Qxd3 d5 Nxd5 Kb8 Qc4 Rc8 Qb3 e4 Nxf6 Rh8 Nxe4","B12","Caro-Kann Defense",3,20,10,"Fast",1828715,30,1,1,1
"iT9nUUOM","TRUE",1423928931351,1423931210262,65,"outoftime","white","20+10","hassan1365416",1602,"nasirov2016",1572,"e4 e5 Nf3 d6 Bc4 h6 Nc3 Nf6 h3 Be7 a3 Nc6 Bb5 a6 Bxc6+ bxc6 O-O d5 exd5 cxd5 Nxe5 Bd6 Nf3 O-O d4 Re8 Ne2 Bf5 b3 Qd7 c4 c6 c5 Bc7 Ng3 Bxg3 fxg3 Ne4 g4 Bg6 Ne5 Qe6 h4 Ng3 Rf3 Ne4 h5 f6 Nxg6 Qxg4 Bf4 Nc3 Rxc3 Qxh5 Qxh5 a5 Bd6 Red8 Ne7+ Kh7 Qg6+ Kh8 Nxc6 Re8 Rh3","C41","Philidor Defense #3",5,20,10,"Fast",2278911,30,1,1,1
"AT66oZPF","TRUE",1423927105071,1423928616594,97,"resign","white","20+10","hassan1365416",1593,"oleg-nkush",1509,"e4 d5 e5 d4 Bc4 e6 d3 c5 Nf3 a6 a3 b5 Ba2 Bb7 c4 Qa5+ Bd2 Qc7 O-O Qc6 cxb5 axb5 a4 Rxa4 Na3 Nd7 Bb3 Ra6 Bc2 Nxe5 Nxb5 Rxa1 Qxa1 Nxf3+ Kh1 Nxd2 Rg1 Nf3 Ba4 Nxg1 Nc7+ Kd8 Bxc6 Kxc7 Bxb7 Kxb7 Kxg1 Nf6 Qa5 Nd5 Qb5+ Kc7 Qa6 Bd6 Qa7+ Kc6 Qxf7 g6 Qxe6 Nf4 Qe4+ Kd7 g3 Re8 Qb7+ Kd8 gxf4 Re1+ Kg2 Bxf4 Qa8+ Kd7 Qa7+ Kc6 Qa6+ Kd5 Qb7+ Ke6 Qc8+ Kd5 Qg8+ Kc6 Qa8+ Kd7 Qb7+ Ke6 Qc6+ Kf7 Qxc5 Be5 Qa7+ Kg8 b4 Rd1 Qa8+ Kf7 Qf3+","B01","Scandinavian Defense",2,20,10,"Fast",1511523,84,1,1,1
"BMR4m22D","TRUE",1423926957439,1423927060382,10,"resign","white","20+10","hassan1365416",1583,"tiziocaio",1554,"e4 e5 Nf3 Nf6 Nc3 c6 Bc4 h6 Nxe5 Bd6","C42","Russian Game: Three Knights Game",5,20,10,"Fast",102943,29,1,1,1
"18qpEVjX","TRUE",1423917544817,1423918357880,55,"mate","white","20+10","hassan1365416",1573,"cersad",1496,"e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 d3 O-O a3 Ng4 O-O d6 h3 Nxf2 Rxf2 Bxf2+ Kxf2 Nd4 Kg1 Qf6 Nxd4 exd4 Nd5 Qg6 Ne7+ Kh8 Nxg6+ fxg6 c3 dxc3 bxc3 Bd7 Bb2 b5 Bd5 c6 Ba2 d5 exd5 cxd5 Bxd5 Rad8 c4 Bf5 Qb3 a6 Qc3 Rd7 g4 bxc4 gxf5 Rxd5 Qxg7#","C50","Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation",9,20,10,"Fast",813063,77,1,1,1
"LOrfGmwg","TRUE",1423913162274,1423914900758,49,"resign","black","20+10","hassan1365416",1585,"catmyledy",1591,"e4 d6 d4 e5 dxe5 Be6 exd6 cxd6 h3 a6 Nf3 h6 b3 Nf6 Nc3 Qc7 Bb2 Nbd7 Bd3 O-O-O O-O Ne5 Nxe5 dxe5 Qe2 Qc6 Na4 Bd6 Rfc1 Kb8 c4 Rhg8 c5 Bc7 b4 Qxa4 b5 axb5 Bxb5 Qa5 Bc3 Qa7 Bb4 Rd4 Rc4 Bxc4 Bxc4 Rxe4 Qf3","B07","King's Pawn Game: Maroczy Defense",4,20,10,"Fast",1738484,-6,-1,-1,1
"BFgm9X2I","TRUE",1423853889104,1423855607406,65,"resign","white","20+10","hassan1365416",1573,"shamoxin",1500,"e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 h3 e5 Nf3 Nbd7 Bc4 h6 a3 Nc5 Bd5 Be6 Bxe6 fxe6 Nd2 d5 exd5 exd5 O-O Be7 Re1 e4 b4 Ne6 f3 exf3 Rxe6 f2+ Kxf2 O-O Kg1 Nh7 Nf3 Ng5 Bxg5 Bxg5 Nxg5 Qxg5 Nxd5 Rad8 Ne7+ Kh7 Qb1 Rde8 Qe1 Rf7 Qe4+ Kh8 Ng6+ Kh7 Rxe8 Qxg6 Rh8+ Kxh8 Qxg6 Rf1+ Rxf1","B90","Sicilian Defense: Najdorf Variation |  Adams Attack",11,20,10,"Fast",1718302,73,1,1,1
"NwmazmvR","TRUE",1423837745508,1423838858273,100,"resign","white","20+10","hassan1365416",1557,"datunakhakhiashvli",1500,"e4 e5 Nf3 Nc6 Nc3 Nf6 Bc4 h5 Ng5 d5 exd5 Nxd5 Bxd5 Qxg5 O-O Bb4 Qf3 Bd7 Nb5 O-O-O Bxc6 bxc6 Nxa7+ Kb8 Nxc6+ Bxc6 Qxc6 Bxd2 f4 Bxf4 Bxf4 exf4 Rae1 Qg6 Qb5+ Qb6+ Qxb6+ cxb6 Rxf4 Rhe8 Rc1 Re7 c4 g5 Rf6 Rc8 Rxb6+ Rb7 Rxb7+ Kxb7 b4 Ka6 a4 Rb8 Rb1 f5 a5 f4 c5 Kb5 Kf2 Kc4 c6 Rc8 b5 Kc5 a6 Kb6 Ke2 g4 h3 g3 Kf3 Rg8 Kxf4 h4 Rb2 Rf8+ Ke5 Rf2 Rb1 Rxg2 Rc1 Re2+ Kf4 g2 Kf3 Ra2 c7 Rc2 Rxc2 g1=Q c8=Q Qg3+ Ke4 Kxb5 Qb7+ Ka4 Ra2+ Qa3","C46","Four Knights Game: Italian Variation",7,20,10,"Fast",1112765,57,1,1,1
"xDdm2E8o","TRUE",1423809779256,1423810789329,70,"resign","black","20+10","hassan1365416",1566,"ali013",1643,"e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 a6 a3 h6 d3 Nf6 h3 O-O O-O b5 Bd5 Qe7 Bxc6 dxc6 Re1 Ba7 b4 Bb7 Bb2 Nd7 Ne2 f5 exf5 Rxf5 Ng3 Rff8 d4 Qf6 dxe5 Qg6 Qxd7 Qxg3 Bd4 Bxd4 Qxd4 Rxf3 Qc5 Qg6 e6 Rxh3 e7 Rh5 e8=Q+ Rxe8 Rxe8+ Qxe8 Qe3 Qxe3 fxe3 Rg5 Rf1 c5 Rf2 cxb4 axb4 Rg4 c3 Bd5 Kf1 Rc4 Rc2 c6 Ke2 Bxg2","C50","Giuoco Piano",6,20,10,"Fast",1010073,-77,-1,-1,1
"Gov9OitE","TRUE",1423663449998,1423665396269,67,"resign","white","20+5","hassan1365416",1605,"kasa",1575,"e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 d3 h6 a3 a6 h3 O-O Bd5 Re8 Bxc6 bxc6 O-O d6 Na4 Ba7 c4 Bd7 Nc3 Bc8 b4 Bb7 Re1 Rb8 Nh4 Nxe4 Rxe4 d5 Rg4 Bc8 Rg3 Qxh4 c5 a5 Qf3 f5 Rg6 e4 Qd1 Bd7 Bxh6 Kh7 Rxg7+ Kxh6 Rxd7 Rg8 Qd2+ Rg5 Kh2 Rg8 dxe4 f4 Rg1 f3 g3 Qxh3+ Kxh3 Kg6 g4 Rh8+ Kg3","C50","Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation",9,20,5,"Fast",1946271,30,1,1,1
"GpSMQNVd","TRUE",1423577858415,1423578951279,63,"resign","white","20+5","hassan1365416",1577,"crisz",1500,"e4 c5 Nf3 Nc6 Bb5 Qc7 Bxc6 Qxc6 Nc3 g6 d4 Bg7 d5 Qb6 O-O d6 h3 Nf6 a4 Bd7 Re1 O-O Bg5 Qxb2 Qd2 h6 Reb1 Nxe4 Nxe4 Qxa1 Rxa1 Bxa1 Bxe7 Rfe8 Qxh6 Rxe7 Nfg5 f5 Qxg6+ Kf8 Nh7+ Rxh7 Qxh7 Re8 Nxd6 Re1+ Kh2 Be5+ g3 Bxd6 Qxd7 Be5 Qxf5+ Kg8 d6 Re2 Qg4+ Kf7 Qxe2 Bxd6 Qf3+ Ke7 h4","B30","Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",5,20,5,"Fast",1092864,77,1,1,1
"FkKJnQNi","TRUE",1423575161221,1423575547397,37,"mate","white","20+5","hassan1365416",1565,"laci64",1548,"e4 e5 Nf3 Nc6 Bc4 h6 a3 d6 Nc3 Bg4 h3 Nd4 hxg4 Nxf3+ Qxf3 Qd7 d3 O-O-O Qe3 b6 Ba6+ Kb8 Qf3 f6 d4 Ne7 Be3 exd4 Bxd4 Nc6 O-O-O Be7 e5 fxe5 Bxe5 Nxe5 Qb7#","C55","Italian Game: Anti-Fried Liver Defense",6,20,5,"Fast",386176,17,1,1,1
"a96nfZ1s","FALSE",1437720690326,1437722171573,49,"mate","white","20+0","andrewmoar",1327,"imachessdude",1364,"e4 e5 Nf3 Nc6 Nc3 Bc5 Bc4 d6 d3 Bg4 O-O Nd4 h3 Bxf3 gxf3 Qf6 Be3 Nxf3+ Kg2 Bxe3 fxe3 Nh4+ Kh2 Qe7 Qg4 f6 Bxg8 Rxg8 Qxh4 g5 Qh5+ Rg6 Nd5 f5 Nxe7 h6 Qxg6+ Kd7 Nd5 Rg8 Qxg8 g4 exf5 c6 Qf7+ Kd8 Qe7+ Kc8 Qe8#","C46","Three Knights Opening",5,20,0,"Fast",1481247,-37,-1,1,0
"HChTjRK2","TRUE",1422818559218,1422819515293,68,"mate","black","7+7","salosalo1",1097,"joel49",1171,"e4 e6 Nf3 d5 Ne5 f6 Qf3 Qd6 Qh5+ g6 Qf3 Be7 Qb3 Qxe5 Qa4+ Bd7 Qb3 Qxe4+ Kd1 b6 Bb5 c6 Ba4 Qxg2 Re1 Bd8 Qc3 Qg4+ f3 Qxa4 d4 Qb5 Qe3 e5 Nc3 Qa5 f4 Bg4+ Kd2 Bc7 fxe5 fxe5 h3 Qb4 hxg4 Ne7 Qf3 Qxd4+ Ke2 Qc4+ Kf2 e4 Qe2 Qd4+ Kf1 Qf6+ Kg1 Qh4 Rf1 Qg3+ Kh1 Qh3+ Kg1 Qg3+ Kh1 h5 Qf3 Qh2#","C00","French Defense: Knight Variation",3,7,7,"Light",956075,-74,-1,-1,1
"qHO0YWtF","TRUE",1420138769653,1420139061357,26,"resign","black","180+180","salosalo1",1295,"palcsi",1322,"e4 e5 Bc4 c6 Nf3 f6 O-O b5 Bd3 Bd6 h3 Ne7 Nc3 O-O b4 Bxb4 a3 Bc5 Rb1 Na6 Rb3 Bb6 Qe1 Nc5 Nxb5 Nxb3","C23","Bishop's Opening: Philidor Counterattack",4,180,180,"Classic",291704,-27,-1,-1,1
"JdS8qzJ2","TRUE",1419945787203,1419946330159,44,"resign","black","12+0","sarcasticchessplayer",1500,"opipali",1404,"e4 d5 f3 Nf6 Bb5+ c6 Ba4 dxe4 Qe2 exf3 Qxf3 Qd6 Qd1 Qf4 Nh3 Qxa4 d3 Qg4 Qxg4 Bxg4 O-O Nbd7 Nf4 O-O-O Nc3 g5 Nh3 Bxh3 gxh3 g4 hxg4 Nxg4 Rf4 h5 Rf1 Rg8 Ne4 Ne3+ Kh1 Nxf1 Bd2 Ne5 Rxf1 e6","B01","Scandinavian Defense",2,12,0,"Fast",542956,96,1,-1,1
"06DXS9rn","FALSE",1422753693868,1422754045679,84,"mate","black","8+0","vtguy34",1838,"cesium",1774,"e4 c5 d4 d6 Nf3 cxd4 a3 Nf6 Bd3 g6 b4 Bg7 Bb2 Nc6 b5 Ne5 Nxe5 dxe5 Nd2 O-O g3 Bh3 Rg1 Qd7 Nb3 Bg4 Qc1 Bf3 Nc5 Qd6 Nxb7 Qb6 Qg5 Qxb7 Qxe5 Bxe4 Qg5 Bxd3 cxd3 Rfd8 Rb1 Qf3 Qd2 Rab8 a4 Ng4 h3 Nh2 Ba3 Qb7 Qf4 Nf3+ Ke2 Nxg1+ Rxg1 Re8 Rc1 Qd5 Rc7 Qa2+ Kf3 Qxa3 Rxa7 Qxd3+ Kg2 Qa3 Qc7 d3 b6 d2 b7 d1=Q Ra8 Rxa8 bxa8=Q Rxa8 Qb7 Rd8 Qc7 Qd5+ Kg1 Qc1+ Kh2 Qdh1#","B54","Sicilian Defense #2",6,8,0,"Light",351811,64,1,-1,0
"zEUv4bsE","TRUE",1500473803340,1500474832056,73,"resign","white","10+0","kardan_adam",1667,"tironislux",1644,"e4 c5 f4 Nc6 Bc4 d6 c3 g6 d4 cxd4 cxd4 Qc7 Nd2 Nf6 d5 Na5 Qa4+ Bd7 Bb5 b6 Bxd7+ Nxd7 Ngf3 Bg7 O-O O-O Rb1 Nc5 Qc2 Nab7 b4 Rac8 bxc5 Nxc5 Nb3 Qd7 Ba3 Qg4 g3 Ne6 Qd2 Bc3 Qd3 Nxf4 Qe3 Nh3+ Kg2 f5 Qh6 fxe4 Nh4 Rf3 Nxf3 exf3+ Rxf3 Ng5 Rxc3 Rxc3 Rf1 Qe2+ Rf2 Qe4+ Kg1 Nf3+ Kf1 a5 Bb2 Qb1+ Nc1 Qxb2 Rxb2 Rxc1+ Qxc1","B21","Sicilian Defense: McDonnell Attack",3,10,0,"Fast",1028716,23,1,1,1
"9meL3k35","TRUE",1499218193099,1499218776510,48,"resign","black","10+0","tironislux",1661,"mroj",1619,"e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Be3 a6 Nc3 Nf6 Bc4 g6 O-O Bg7 f4 Ng4 Bf2 Nxf2 Rxf2 O-O Nde2 Bg4 Qd2 e6 Ng3 Na5 Be2 Qh4 Bxg4 Qxg4 Nce2 Rfd8 Qxa5 b6 Qa4 h5 Raf1 f5 Nd4 Kf7 Qc6 Bxd4 exf5 gxf5 Nxf5 Qxf5","B32","Sicilian Defense: Open #3",7,10,0,"Fast",583411,42,1,-1,1
"37WQymP1","TRUE",1499179055207,1499179502079,41,"resign","white","10+0","dossig",1677,"tironislux",1672,"d4 Nf6 c4 d5 e3 Bf5 Nc3 e6 Qb3 Qc8 cxd5 c5 Bb5+ Nbd7 Nf3 a6 Bxd7+ Nxd7 O-O c4 Qd1 b5 a3 Bd6 e4 Bg4 e5 Bc7 h3 Bh5 dxe6 fxe6 g4 Bg6 Ng5 Nb6 d5 exd5 Nxd5 O-O Ne7+","D06","Queen's Gambit Refused: Marshall Defense",4,10,0,"Fast",446872,5,1,1,1
"7tghWvRh","TRUE",1499177769798,1499178344625,79,"resign","white","10+0","tironislux",1661,"andizzz",1632,"e4 d6 d4 Bd7 Nc3 e6 Bc4 Ne7 e5 d5 Bd3 Nf5 Nf3 Be7 Bxf5 exf5 Bf4 Be6 Qd3 O-O Bg3 c5 O-O-O c4 Qe2 Bb4 Nb5 a6 Nd6 Qd7 Ng5 b5 Nxe6 fxe6 h4 a5 c3 Bxd6 exd6 b4 Be5 Nc6 h5 Nxe5 Qxe5 h6 Rd2 bxc3 bxc3 a4 a3 Rab8 Rb2 Rb3 Rxb3 axb3 Kb2 Rd8 Rh4 Qxd6 g4 Qxe5 dxe5 Kh7 gxf5 exf5 f4 Re8 Rh2 Re6 Rd2 g6 Rxd5 gxh5 Rd6 Re7 e6 h4 Rd7","B07","Pirc Defense #5",3,10,0,"Fast",574827,29,1,1,1
"y0oAxyO5","TRUE",1499033025661,1499033344711,32,"resign","black","10+0","obuveni_hadzija",1683,"tironislux",1651,"e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 a6 Be3 e5 Nxc6 bxc6 Nc3 Qc7 Bc4 Nf6 Bg5 Be7 Bxf6 Bxf6 Qh5 O-O O-O-O Rb8 g4 h6 Rhg1 Bg5+ Kb1 Qa5 Rd6 Qxc3","B32","Sicilian Defense: Open #3",7,10,0,"Fast",319050,32,1,-1,1
"OOZgdJQi","TRUE",1496025801971,1496026247129,65,"resign","white","10+0","lumiga",1674,"tironislux",1657,"e4 c5 Qh5 d6 Bc4 e6 d3 Nf6 Qf3 Be7 Bg5 O-O h3 Nc6 c3 d5 exd5 exd5 Bb3 Be6 Ne2 c4 dxc4 dxc4 Bc2 Ne5 Qg3 Nd3+ Bxd3 cxd3 Nd4 Ne4 Bxe7 Qxe7 Qxd3 Ng5 Kd2 Rad8 Kc2 Qf6 Qg3 Bf5+ Nxf5 Qxf5+ Kc1 Rfe8 Na3 Re2 Rd1 Rxd1+ Kxd1 Qd5+ Kxe2 h6 Kf1 Qd2 Rb1 Ne4 Qe3 Qd5 Re1 Nd2+ Kg1 Kh7 Rd1","B20","Sicilian Defense",2,10,0,"Fast",445158,17,1,1,1
"yEp5OZ15","TRUE",1495123050934,1495123730614,51,"resign","black","20+5","tironislux",1673,"electric_max",1722,"e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Bg5 Be7 Bb5+ Nbd7 Qe2 O-O O-O-O a6 Ba4 Nc5 h4 Nxa4 Nxa4 Qc7 f4 b5 Nc3 h6 Bxf6 Bxf6 e5 dxe5 fxe5 Bxe5 g4 Bb7 Rhg1 Rfd8 Nf5 Rxd1+ Nxd1 exf5 gxf5 Re8 Kb1 f6 Qg4 Rc8 c3 a5 Rg2","B80","Sicilian Defense: Scheveningen Variation",10,20,5,"Fast",679680,-49,-1,-1,1
"otdzaTLb","FALSE",1419292305826,1419292427446,3,"resign","white","35+15","eric_s",1240,"blazzika",1161,"e4 e5 Nf3","C40","King's Knight Opening",3,35,15,"Classic",121620,79,1,1,0
"YMiyy1mZ","TRUE",1419179135478,1419179799957,78,"mate","black","8+0","eric_s",1500,"rive",1496,"e4 e5 Nf3 Qe7 Bc4 h6 O-O d6 d4 Nc6 d5 Nd8 Be3 Bd7 Nc3 c6 Nh4 g5 Nf5 Bxf5 exf5 Qf6 f3 Qxf5 Bd3 Qd7 f4 gxf4 Bf2 f6 Ne4 h5 b4 cxd5 g3 dxe4 Bxe4 Nc6 Bg6+ Ke7 g4 hxg4 Qd5 Nh6 Bh4 Nf5 Qf7+ Kd8 Bxf6+ Be7 Bxh8 Kc7 a4 Rxh8 Qe8 Ne3 Qxh8 Nxf1 Kxf1 g3 b5 Na5 Rd1 Nc4 Rd5 Ne3+ Ke1 Nxd5 Qa8 gxh2 Be4 Qg4 a5 Qg1+ Kd2 Qe3+ Kd1 Nc3#","C40","Gunderam Defense",4,8,0,"Light",664479,4,1,-1,1
"ebl2YlrJ","TRUE",1437457891428,1437458032550,21,"mate","white","10+0","m_a_r_c_u_s5973",1262,"awesomenessrichard",1236,"e4 e5 Bc4 Nf6 Nf3 Nc6 Nc3 h6 d4 exd4 Nxd4 Nxd4 Qxd4 Bb4 e5 Bxc3+ Qxc3 Ng4 Qf3 d6 Qxf7#","C46","Four Knights Game: Italian Variation",7,10,0,"Fast",141122,26,1,1,1
"uGuoeGsc","TRUE",1437056617226,1437057815768,80,"mate","black","10+3","awesomenessrichard",1390,"tsi",1346,"e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 f4 Nc6 Be3 e6 Nxc6 bxc6 e5 Nd5 Nxd5 cxd5 Qd4 dxe5 Qd3 e4 Qb3 Be7 O-O-O O-O g4 Bd7 g5 Rb8 Qc3 Bb5 Bxb5 axb5 Bf2 Qd6 Rhg1 Qxf4+ Be3 Qxh2 Bd2 b4 Qd4 Rfc8 Rdf1 Bc5 Bf4 Qxg1 Rxg1 Bxd4 Rh1 e5 Bd2 e3 Bc3 bxc3 Rf1 cxb2+ Kb1 e2 Re1 Be3 Rxe2 Bxg5 Rxe5 Bf6 Rxd5 Re8 Rd1 Re6 Rh1 Rbe8 a3 Re1+ Rxe1 Rxe1+ Ka2 b1=Q#","B93","Sicilian Defense: Najdorf Variation |  Amsterdam Variation",11,10,3,"Fast",1198542,44,1,-1,1
"2PAwnrXN","TRUE",1444851538464,1444852173067,43,"resign","black","10+0","ur-ru",1597,"blitz33",1583,"d4 Nc6 c4 e5 Nf3 exd4 Nxd4 Bc5 Nxc6 Qf6 Bf4 Bb4+ Bd2 Bc5 Bf4 Qxc6 e3 Nf6 f3 O-O Be2 d5 cxd5 Nxd5 Bd3 Re8 Qc2 Nxe3 Bxh7+ Kh8 Bxe3 Rxe3+ Kf1 Qb5+ Bd3 Rxd3 Ke1 Re3+ Kd1 Rd3+ Nd2 Bf5 Qc1","A40","Mikenas Defense",2,10,0,"Fast",634603,14,1,-1,1
"pyLvshFK","TRUE",1444849203081,1444849788262,122,"draw","draw","10+0","sikoku71",1648,"ur-ru",1596,"e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Be3 Nc6 e5 Nd7 Bc4 Nb6 Bb3 dxe5 dxe5 Qxd1+ Rxd1 Nxe5 Nxe5 Bxe5 Na4 Nxa4 Bxa4+ c6 c3 b5 Bc2 O-O O-O Be6 f4 Bg7 Be4 Bxa2 Bxc6 Rad8 Bxb5 Rxd1 Rxd1 Rb8 c4 Bxb2 Rd2 Bc1 Bxa7 Bxd2 Bxb8 f5 Be5 Kf7 h3 Ke6 g4 fxg4 hxg4 g5 Bg7 gxf4 Kf2 Be3+ Kf3 Kd6 Bf8 Ke6 Bh6 Ke5 Ba6 Bb3 Bg5 e6 Bb5 Bd2 Bd8 Kd4 Bc7 e5 Bd6 Bxc4 Bxc4 Kxc4 Bxe5 Kd3 Bxf4 Bc3 g5 h5 gxh6 Kc4 Kg4 Kd5 Kg5 Ke6 Kg6 Ke7 Bg5+ Kf8 h7 Bh8 Bf6 Ke8 Bxh8 Kd7 Bg7 Kd6 h8=Q Kc6 Qe8+ Kd5 Be5 Kc4 Qe7 Kd3 Kf5 Ke2 Qd7 Kf3 Qd4 Ke2 Qf4 Kd1","B08","Pirc Defense: Classical Variation",8,10,0,"Fast",585181,52,1,0,1
"rorqJ7ny","TRUE",1444801323991,1444801814887,78,"resign","black","10+0","ur-ru",1613,"siavash1338",1520,"d4 d5 c4 c6 e3 Nf6 Nf3 e6 c5 Be7 Nc3 a5 Bd2 b6 Na4 bxc5 Nxc5 Bxc5 dxc5 Ne4 b4 axb4 Bxb4 Ba6 Bd3 Bxd3 Qxd3 Na6 Ne5 Naxc5 Qc2 Qb6 Bxc5 Nxc5 Rb1 Qa5+ Kd1 Qxa2 Rb8+ Ke7 Rxa8 Qxc2+ Kxc2 Rxa8 Nxc6+ Kd6 Nb4 Rc8 Kb1 Ne4 f3 Nf2 Rf1 Rb8 Rxf2 Rxb4+ Kc2 Ra4 Kb2 f5 Rc2 Rb4+ Kc3 Rb6 Kd3 e5 e4 fxe4+ fxe4 Rb3+ Ke2 dxe4 Rc8 Rb2+ Kf1 e3 Rc1 g5","D11","Slav Defense: Quiet Variation",7,10,0,"Fast",490896,93,1,-1,1
"Z0Yucvgu","TRUE",1444749852683,1444750185499,45,"resign","white","10+0","gool1",1636,"ur-ru",1601,"e4 d6 c3 Nf6 d3 g6 Nf3 Bg7 Be3 O-O h3 e6 Qd2 b6 Bh6 Bb7 Bxg7 Kxg7 Be2 d5 e5 Nfd7 d4 f6 Qe3 fxe5 Nxe5 Qe7 Ng4 c5 Qh6+ Kg8 Bd3 Nf6 Bxg6 Nxg4 hxg4 hxg6 Qh8+ Kf7 Rh7+ Ke8 Rxe7+ Kxe7 Qg7+","B07","Pirc Defense #4",2,10,0,"Fast",332816,35,1,1,1
"SS1yeeSs","TRUE",1444748900076,1444749806777,72,"outoftime","black","10+0","alamsyahwk",1657,"ur-ru",1584,"e3 d6 g3 Nf6 Bg2 g6 Ne2 Bg7 Nbc3 O-O b3 c6 Bb2 e5 Rb1 Be6 O-O d5 a3 Ne8 Na4 b5 Nc5 d4 Nxe6 fxe6 exd4 exd4 Nf4 Qd6 c3 e5 Nh3 Nd7 cxd4 exd4 Nf4 Rc8 Re1 c5 Bh3 Nef6 Bxd7 Qxd7 Ne6 Rfe8 Nf4 Rxe1+ Qxe1 Re8 Qf1 Ne4 Rd1 a6 Bc1 g5 Nd3 Qc6 Qg2 c4 bxc4 bxc4 Nb4 Qe6 Re1 g4 f3 gxf3 Qxf3 a5 Nc2 d3","A00","Van't Kruijs Opening",1,10,0,"Fast",906701,73,1,-1,1
"yAMXlSxM","TRUE",1444747996648,1444748722516,69,"resign","black","10+0","ur-ru",1593,"xxxlucasxxx",1549,"d4 c5 dxc5 e5 e4 Bxc5 Nf3 Nc6 c3 d6 Bb5 Bg4 Bxc6+ bxc6 O-O Nf6 Bg5 Qd7 h3 Bxf3 Qxf3 O-O Bxf6 gxf6 Nd2 d5 exd5 cxd5 Rad1 f5 Qg3+ Kh8 Qxe5+ Kg8 Qg3+ Kh8 c4 Rg8 Qc3+ Rg7 cxd5 Bb6 Nf3 Rg8 Rfe1 Qd6 Nh4 f4 Nf5 Qg6 Nh4 Qg5 Kf1 Qxh4 Rd2 Qg5 d6 Qxg2+ Ke2 Bxf2 Kd1 Qg3 Qxg3 Bxg3 Rf1 Rd8 d7 f6 Rg1","A43","Benoni Defense: Benoni Gambit Accepted",3,10,0,"Fast",725868,44,1,-1,1
"cYrclVmM","TRUE",1444021664445,1444022329807,82,"resign","black","10+0","ur-ru",1606,"talomedina",1644,"d4 d5 Bf4 Bf5 Nf3 e6 e3 a6 c3 c5 Nbd2 cxd4 cxd4 Nc6 Rc1 Bd6 Ne5 Nb4 a3 f6 axb4 fxe5 Bxe5 Bxe5 dxe5 Qd7 Nf3 Nh6 Bd3 O-O Bxf5 Nxf5 O-O Qb5 Qd2 Rac8 Nd4 Qd7 Nxf5 exf5 Rxc8 Rxc8 Rc1 Rxc1+ Qxc1 Qc6 Qxc6 bxc6 f4 Kf7 Kf2 h6 h3 g5 fxg5 hxg5 g4 fxg4 hxg4 Ke6 Kf3 Kxe5 b3 d4 exd4+ Kxd4 Ke2 Kc3 Ke3 Kxb3 Ke4 Kxb4 Kf5 a5 Kxg5 a4 Kh6 a3 g5 a2 g6 a1=Q","D00","Queen's Pawn Game: Mason Attack",3,10,0,"Fast",665362,-38,-1,-1,1
"rKKIW4PJ","TRUE",1443036271381,1443036370417,16,"resign","black","10+0","sakisan",1678,"ur-ru",1586,"e4 Nf6 e5 Nd5 d4 d6 Nf3 dxe5 Nxe5 e6 c4 Bb4+ Nc3 Nxc3 Qa4+ Nxa4+","B04","Alekhine Defense: Modern Variation |  Larsen Variation",8,10,0,"Fast",99036,92,1,-1,1
"DS3xl3Q4","TRUE",1443034968337,1443035383289,55,"resign","white","10+0","ur-ru",1581,"wazabanja",1566,"d4 d5 Bf4 e6 Nf3 Nf6 e3 c5 c3 c4 b3 b5 bxc4 bxc4 a4 Bd7 a5 Nc6 a6 Nb8 Ne5 Bb5 Bg5 Be7 Be2 Nxa6 O-O h6 Bxf6 Bxf6 Nxc4 dxc4 Na3 Qd7 Bf3 Rb8 d5 Nc7 d6 Na6 Nxb5 Qxb5 Be2 Kd7 Qa4 Qxa4 Rxa4 Rb6 Rd1 Bxc3 Bxc4 Rc8 Bxa6 Rbc6 Bb5","D00","Queen's Pawn Game: Mason Attack",3,10,0,"Fast",414952,15,1,1,1
